FA38FU7tHwUgkziGoGego5eaTAqVMY6ABUitxFYTRUqqd1e6K6LB,11360252534,113.60252534
FA2TLCGqQS7NAYNr6cAhjNt6z8EFgg7X6oxcekyxKf3x3aQ4JRiu,10925808488,109.25808488
FA1yzg8CjrtUK5R37ThzPF2bx1iWrVThqkVHhtpLy9DbokejsZqK,10801676481,108.01676481
FA3EfsJZmtDcpJF2oqxbsg9E9qVgsbgdRx28JBuWSqTRAyRgFxAJ,10792595399,107.92595399
FA3E7XF7JjUuLSw5jwKHXEZzsmAm2Y7HsdwLdqKPDUkVKd3eqFVw,10737300579,107.37300579
FA3AUxojZVZvhV9ETFcZ1RbEgy6dSAVLskEWfW7L3sdC1WtupTXm,10270455266,102.70455266
FA2gpy9rCkantpjcCUKz3epQSrqMvEfvndczVdpyhZukMDCaDmRu,10106282202,101.06282202
FA2v5WCy9CiXg1ALGSc4BY6i4B2TQ7CFApkGy7pktArGXErUVqnY,10000000000,100
FA3e3XG2thRt4rj8HFuS8c5LBJpjJJr5MZbY5ChKNqrpVk2Ej78T,10000000000,100
FA3HG7MbJSeGDm7nG372jzgnb7usiBTkHLvZfPJCHkLTqjfaFG3T,10000000000,100
FA2vgC2nFVunEQBZ2mWNMsjUQqWyuQytYPPzKXtQ6c5q5oWnr3bF,10000000000,100
FA2YhFP7TKYbuprSiNJy1RxRWTXt9zvX1tM2nUQgQ2hCQ2Gwh8bS,10000000000,100
FA3hoHvFBGyb3ZGPf9usSgaKvKC1nnVnDopZCsc5xzjSH4YTAnrq,8435761020,84.3576102
FA2umskm7fUovQKjMrFuc19zkk79RPUWSGYrZg78ZmjFeCbXwGFX,6162166980,61.6216698
FA2cLBdKs8rnmLiGttnDgLW3SW9znYg4Sdb6W6qbpFLXC1u7pk4S,3921036480,39.2103648
FA3cL71BVvB2AdCad9kxxRN2b84dbVHngkZJymPkrJbbC2vJPWxx,2600000000,26
FA2G9tspwma22XdehCQAf2e8YtoYsbqpLyqPDnKCCwtnZnTk6H7f,2544277860,25.4427786
FA3Bn8Pjty1B5ZUfQooRshB333LQjMgCfJMSycpKLZ6GSjPjMkhf,1924357500,19.243575
FA2jeb8yGXJ9HDDkbrQLJmbbHLnjuXQd4xDGS15g8q6Qk5cBKmD3,1705804380,17.0580438
FA2WQ4y23SEpkDkkCiHHQs3pst7vKuZiigW3TMbT5ZkaSNfPS6sX,1000000000,10
FA3a7VrfCSDntYehCi7btF9N8bsNDVypWxZtwxwxFou6UoqHLcWL,1000000000,10
FA3DV6d3Q4Cuu7PPMkUtSpPWhAY2TEpqjwbFekcaormLuqfXyNyZ,601283160,6.0128316
FA2obvZdLqAJNoGxaEet83BSPHumqwo4o7ZgSebSym7oUVpYdwZC,200000000,2
FA3oni386ot8i9h9zirzCNpmRtbvrey7SEApcmUtLafdorV6huze,200000000,2
FA3rms2iUn7acEZ6rxNRvqZ6jg9KCWfoVUcAjyknUWj1PPtKx9kr,192823980,1.9282398
FA2HrSa886NChXBxHxEW7FWkPh5yQmx7H9FESMXBCGq5vMHiVguE,62138518,0.62138518
FA2zKZZz9h4R2hrmud9XY2LLqNyfVWgsrMG5zt46XsXu7eLqix9u,39408987,0.39408987
FA35PKM2zUJj28RHW63ntGiaHRJve92CVg2orHx1V41wmrRWfEXP,28896480,0.2889648
FA3TnaPGiBtBv5pBgkrPXDBGquWcG8oYXw1zTfX9W1AQts1Qpgin,27091244,0.27091244
FA2gYSsq1AhaRr5bUWwoHpWiamRj5btmRoLKPQEfW8LYcYabj6BD,12442820,0.1244282
FA3JJ9pFqbuawkR1U8pfp2e4jYET6odV3vruQAHydHVj2uLcu7hF,1,0.00000001
FA3aU8zXyDVv72no45Rf1itwqLb5Z3WWVbWVGhCEWjyGshtNBzRM,0,0
FA3YweUEJUKezmwQ8m75wATuktLfudbt7LNobA9rexzkcqzNpvXC,0,0
FA3QNCqwLKSiuAsj5AoKW95xCye2Rz6XiaHgkAqznpYHV7SXxw2x,0,0
FA36bdk4n23sQzZYLmt2p2CVZ7UxhxUhTqE5T8sU7A6PsAS6Bovt,0,0
FA2yETQx7RwJ5rRFS7SqB9mcGFUL1Y1qDsa6hSdF3ccKPYTJaskX,0,0
FA2zn6uxhm6bm7kiTtJ4Xt35fF9HCpa1o5vvVRVSK6Z7YP6CPCv5,0,0
FA37JqGiyTNFxXwT7SLGoCgEgVhVDCxwKtyxrR4Q3KTsk1MDMzpZ,0,0
FA2KrLnQdmv4JxZciRqTPiavDcaK3Zpdqfru3CidWMoNMmKZe1uf,0,0
FA2yx98grLWwDc3XC9y5BczbAaJ46LTfAhbWW8cC9HGBLMZrVFPp,0,0
FA2mLaLqcLK8P1qdNz3AQW4x42sAoC3t3hvpF36VwY1CZwwTSNwR,0,0
FA2HBeH9XGgAkYapAyeD6styij39rhaJDKgCCoqr1M1L3NmUcvjL,0,0
FA3pPBWaVjZXhiFiUBdpvyjK84cvjWcZvZqoxeAEsH3rFCtEvEVt,0,0
FA2QdSsWp4MoZVm8RpcnsJXJVAVDvbno5fAD1Qn67knFRJdxsxJU,0,0
FA33zCUcvKZdhGP4hHWoFgc14mXbCbyg9vyNtPZ8gtzVnXhMSNLL,0,0
FA3debugfUqPcG9ZbQAkjU8BSSJTGJDC6bAQMBYe3zTB4BktZxko,0,0
FA22j7XNrk13iNzQPqrrV9LYjfGbwsj7nuENcnf8CRzW3M2458BA,0,0
FA23ncD8Jf4aoYNUaA3muu3cxpmvNHTjYdTFXT2ioFJaH41MWUK7,0,0
FA3nsSjUy5uSkqMEug8t3VcehZn5w2ciSMpgqFEEsMRwMrHoa9k3,0,0
FA3KMPNX8AKdY3tjyKMzZ5cAkqUv97d3QqkJeQnVXk6PXSVgArnr,0,0
FA38cwer93mmPw1HxjScLmK1yF9iJTu5P87T2vdkbuLovm2YXyss,0,0
FA2T71F4dXf9SiP8aVQHwP8U4ua39w5wbnruaSyzd87XGcgNNiFj,0,0
FA2WZX8Qw9SANa8foRZo77zEfZK3qAkKky1TUaRvQYg93HsLvXg7,0,0
FA2urrkCK5zYUGLyRkeJnLGWWoRHE33AMPkVNApHy92cUGoFte19,0,0
FA39YF6Hm1HJruDzVoWN5ja3WvCkd2yZP37rHD9kFbuVXhTxjLtK,0,0
FA2fCvJATw1j2htKRn9DHahMKnaURA4AEwqTbdzaSaRbfxk5cNzB,0,0
FA3ipMNanDkHGtD3QAndBatuFqtcLn8ZPE7mnBLazE58UpZ1mHnf,0,0
FA3BycaFL8yqFwYCPLVgsfoMdHqQj2dxrN2MEraexPa2mKSkMjWK,0,0
FA2M6umvuPwJyJXH4bpHAb4X2WmhYxFcVHBR5izSsjQNz1LFmXeN,0,0
FA3K5aLP8Ah728GGwS8RNBFgYdh9DC29TjgU2jckSpetXYsJZ6vJ,0,0
FA33ZtgjKdviYJSWFfzkH4UCmhNEG9WGPDNhkKQazUUpPdwANwTV,0,0
FA2nkepbeMrfTksZiqguCQVpKPS1wJvyV3n5q16LzcaojfpuirQJ,0,0
FA28ECstsETBc6r6oqhMBUSj2jqFccB8UsmcZyq229Kyt9167Mth,0,0
FA3PTnet6yGwnCkprszYYfHtwqymqQQWKfFjoRkavxSda15VNtwY,0,0
FA3KXr5JHRVXPBX2BSZ4aeyX1JwLPkXDTPCEP5NxVy9doB5R5wxd,0,0
FA3BA2NWC6EjiGruTfU8TNNHqfYMfKRgV6kEpgTYT2nBFtWY7EVg,0,0
FA3cRbg1CAzBvXpp8v3AfGuxzjePDbwqGr71MvLNanTX2QKDF1Cz,0,0
FA3m2QqdFXuB4Exsq3ZDbCAc5v1LLESKM2zTjp2cx7zFrffLVAqe,0,0
FA2vPvNkxjiGekRajx9La7NrxrtyeDhu4U9Xj5NygLQjxRCKzn3H,0,0
FA26BX8ZCvtAMpYjqhSS7X33rt8ihU7j7k973ZavKAyENFGmkUsE,0,0
FA3iAchdgmiY22qWYx3MKxn6swZN5v87dUEQf81pmwWywdrnZ1qL,0,0
FA38jErLQq4FrsmZ223Le4b76L7WMhMPh41KhLzxSePaxjbSxg7p,0,0
FA2pUTNL3oXotUr4S1B8mGHuxpBf2yjr91vY45xNoFJQYAJR31Mv,0,0
FA2LUHeytM4R2ZPrJjUFLr5e3S44Bs8ze7fYv3Wp5bztuFa8vgoy,0,0
FA2L3CamrL16Nrui2hvTLMfk5HpuBAH46vZBxFA6mtge7rUMSpy2,0,0
FA2qLL7t8Te5ay5oUcjLQJhakPUnKe5rNFaCTssmaLjPz1gPwUKz,0,0
FA3oj8N7oAdrSMAHrgjf12vU2gaV3AwFwKYc7YkSZDqpbwgtyAVc,0,0
FA32ev1SrJxobL4eeC2fUaixvW4iwzjEzKh15uv9m3aR13rUmKwm,0,0
FA2uc4hstbTu7Z7a8SWsLRCqbUKfHPiLKY2q3oVQsJv4JZP2XqbQ,0,0
FA2C5QRjQyH1NuDhwDUb2tuyZsBSUFhSRVm1S39LT4CY6jyE7D67,0,0
FA2mdcMZkwFvbEZxuWzYbuhRNHzL8Mq6yTv1pdc1pRYCES7oBGMq,0,0
FA2S47x64vFFDCKqU4rBwCW63P6MjXUwRLwEVzWYufNDoE21ujDc,0,0
FA2wvuZTnUaUbsd81DZ6vXLnaejXfKKYfdqixAvAQXtAHkfczx21,0,0
FA2LNc4LPbjPt3LfCkobopWSQVxnYxANsnmiCPGPGAUCamTmSDC2,0,0
FA36TkProwPwGgwT4R3p4h18G6GVD1cWG8C9m8iWhUVKQPyvbvPn,0,0
FA3MfHK37kiRAC6NmTTpKgBx9m4L3ZqckJRcUEaTu3KUZMZQd5c8,0,0
FA2sU6PSjy7k4rgpSwgyovEM6kdn9K5Dc3F2BzSZ5DwKJZJ2Jjk5,0,0
FA3UtLQ1V8xD6pdbbb8KyukYeKuoo4vJTvVGAomNdx5jUyJ7oohG,0,0
FA2pkDwHuW2bE1k7y6zZPFGVn6areNDZkJp7bjorCSFmL2iVFoGE,0,0
FA3oTFpMcjEKsC3XWDZwA8MK7pFYumSsshfStATkyNUCzDTh4Efg,0,0
FA3YUjbMD2iRsML8RnqPGBQeDqjM6gnYApBJRN2dYhsQPGefzFC4,0,0
FA37gzMPSZB1unQK6NVcrteWbrHXA2TLfcacicgumcTLnw8DVj5u,0,0
FA39yu8J6hWG3WJtSES4T4B13i1n5n6timkJ6CBz2GMYfyay7bM5,0,0
FA3FrW9mLsY3kfJUu6XRu8Tc7a32SpJ7sgX8qZpT1EEHr6zbepMQ,0,0
FA387WM1sFzg2kU1mEMSQJX8vpz4eX3UpBH9sstgYPBHFGxJEJrL,0,0
FA2mjq7oEHzSMCE3eXcy63zRitEvowe2xgnyUUnGcNT4yN9XreGQ,0,0
FA39pdHP9AtZJCg54yfLzyCB42x35vWSM4xheuyoojxT1xvs6AMs,0,0
FA3mi7Qm35CMoCku1yQ3Wx2SZmBitJAJDYhPVMeX82gkfccQPZVn,0,0
FA2PrU4g7SRvM9Z1vznNmaEqUxVFTFJ5yRapkE3qo6xLJRJbPUT7,0,0
FA2pvVHzbn2q3srF99tZ7gaYCTKyy38sbcLTDk5cLmMTTihMi7qF,0,0
FA2WuSbLzqXZEq1oeqxhPmcau4k7es92jg87rmm1KtVa2dugsS6V,0,0
FA2R5J1gsyBwQeuLLbZAqfRhrBgVi58msMXrrZCKgwBcEUBJHRJe,0,0
FA2tbcjPEdLjSabQr1PYFCRiM7eApbB3SGep32bZN4NZc2UMadNB,0,0
FA3GvuSth7b8t5KVHZ2kUnjx5C9XCw8pRvs4Ci8MCg7uLfQwnt9K,0,0
FA2WXLip2E5R5mTDHNs9A9DEbndkgg9uj9Sykk8ZWsK98VBcMqkR,0,0
FA3bz3edf21eXHcA1oPfBRNoNwfWAi2UqQwTj9ybdb68rafhAttS,0,0
FA1zYseEHvB2SJsVpoR7SmjzvZbjmvTXi66Q416Em5WVAAQnwoMQ,0,0
FA2udLUr9fyPp2vG2FJzahaEW7WBMVFGWAPxJS3wivF7sZNVvrQg,0,0
FA3jKZDJ29BbEMiDcXMt3HjzYR7gE7KZi7p5YVpfx4SjUMzXtmCh,0,0
FA3YAFkyYASWwvyJtu3Qw36Btzh9XCw3kbxx31r37YGYYKfHkyKV,0,0
FA2Fj29QTVXKW
